CD63,PanEV,EpCAM,CD9,SDC1,EGFR,PDL1,MET,CD81,HER2,ADAM10,CTSH
4.25,412.3928528,5.357142925,15.96428585,22.6785717,8.464285851,14.35714245,19.8928566,9.535714149,12.71428585,29.8928566,15
13.10714245,453.5714417,9.714285851,35.2857132,37.2142868,11.35714245,26.4642849,33.1428566,17.9642849,20.1071434,36.7857132,11.96428585
23.79999924,403.6333313,16.26666641,90.66666412,20.79999924,53.86666489,86.93333435,30.63333321,44.63333511,71.23332977,41.66666794,57.70000076
18.78260803,364.1739197,15.86956501,27.17391396,31.56521797,18.04347801,16.47826004,22.52173996,13.73913002,12.30434799,30.04347801,18.347826
20.11538506,278.615387,5.346153736,51,28.38461494,16.11538506,37.73077011,29.38461494,20.34615326,26.26922989,25.5,14.07692337
12.30303001,803.3636475,6.575757504,11.72727299,23.60606003,13.39393902,18.51515198,26.27272797,17.24242401,13.27272701,18.75757599,12.060606
22.52173996,372.6087036,16.52173996,36.47826004,27.82608604,15.47826099,24.43478203,22.47826004,12.04347801,13.43478298,41.52173996,15.04347801
7.884615421,281.7692261,9.5,11.57692337,27.11538506,9.307692528,13.53846169,14.88461494,13.92307663,14.46153831,28.11538506,16
26.07407379,291.5185242,6.629629612,36.07407379,12.77777767,13,25.11111069,21.77777863,12.70370388,23.81481552,35.29629517,12.59259224
6.536585331,36.24390411,5.951219559,10.90243912,170,9.60975647,9.829268456,125.7317047,11.80487823,23.60975647,101.5609741,15.29268265
13.71428585,302.1071472,20.5357151,36.3571434,24.1428566,25,44.32143021,21.7142849,28.3214283,31.3571434,30.3571434,25.0357151
12.44827557,627.4827881,11.20689678,13.17241383,22.13793182,14.93103409,14.37931061,20.37931061,14.79310322,15.62068939,28,10.17241383
22.7857151,285.8571472,14.03571415,68.07142639,18.25,24.1071434,64.75,29.0714283,29.0357151,46.25,34.42856979,24.3214283
4.837209225,39.09302139,4.04651165,14.3720932,17.6976738,13.4418602,12.58139515,18.5813961,72.3953476,13.39534855,26.6511631,42.4883728
18.48387146,313.9032288,8.161290169,38.64516068,40.32258224,15.77419376,39.19355011,41.35483932,18.03225899,29.48387146,46.03225708,18.58064461
20.75,666.3250122,24.375,90.25,37.40000153,46.04999924,78.47499847,53.79999924,47.09999847,81.69999695,73.875,46.67499924
12.81818199,373.6060486,8.636363983,33.66666794,26.75757599,24.72727203,29.57575798,31.03030396,18.45454597,37.78787994,34.30303192,22.24242401
12.18518543,294.4074097,7.629629612,73.07407379,31.29629707,22.51851845,81.85185242,33.55555725,24.9629631,75.74073792,41.14814758,39.66666794
31.44827652,602.0689697,14.96551704,85.13793182,15.37931061,38.72413635,76.31034851,41.96551895,31.58620644,74.65517426,52.62068939,37.37931061
13.9629631,312.7407532,6.14814806,34.22222137,21.88888931,14.07407379,24.25926018,31.92592621,13.74074078,25.70370293,41.88888931,15.18518543
6.75,301.2142944,6.107142925,13.71428585,27.5714283,11.6785717,14.1785717,23.25,10.1785717,15.46428585,27.6785717,18.5714283
12.8125,345.1875,6.1875,16.625,16.375,12.1875,14.03125,15.25,15.0625,11.90625,35.625,13.25
24.77777863,405.777771,6.370370388,35.66666794,22.14814758,15,22.66666603,35.22222137,14.37036991,21.33333397,45.92592621,10.51851845
15.64285755,257.5714417,13.4285717,38,29.7142849,19.9285717,26.4285717,26.9285717,11.9285717,26.7857151,25.8571434,15.71428585
3.440000057,37.11999893,5.679999828,12.72000027,31.76000023,13.11999989,15.60000038,75.04000092,18.15999985,14.52000046,41.24000168,14.64000034
28.87999916,581.039978,29.39999962,109.0400009,30.07999992,62.47999954,87.12000275,43.15999985,36.72000122,77.59999847,31.87999916,43.52000046
30.3571434,227.8571472,8.357142448,66.85713959,20.9285717,22.8571434,24.1428566,21.2142849,17.6428566,25.1428566,39.2857132,15.85714245
34.13333511,200.8000031,23.46666718,33.93333435,18.33333397,31.20000076,17.06666756,14.33333302,16.26666641,13.86666679,19.26666641,14.13333321
4.5,38.08333206,4.583333492,11.25,96.33333588,12.16666698,18.91666603,81.58333588,18,16,80.08333588,11.5
9.285714149,299.4761963,7.285714149,27.95238113,20.61904716,12.28571415,27.8571434,32.66666794,13.90476227,22.09523773,36.90476227,14.95238113
44.21052551,90.10526276,5.052631378,66.78947449,33.31578827,13.21052647,46.78947449,57.42105103,17.84210587,31.68420982,45.21052551,10.73684216
33,398.9411621,13.23529434,90.05882263,49.94117737,40.52941132,63,53.88235474,25.11764717,37.94117737,39.82352829,23
10.41666698,247.75,6.5,19.25,21.83333397,17.41666603,19.83333397,17.5,15.08333302,15.58333302,24.08333397,16.91666603
14.73333359,285.9333191,14.66666698,44.13333511,21.39999962,17.33333397,23.13333321,21.60000038,17.39999962,27.86666679,19.53333282,25.60000038
4.066666603,250.6000061,9.866666794,17.60000038,19.26666641,11.26666641,22,29.79999924,13.39999962,16.20000076,40.13333511,21.66666603
30,75.5,5.625,48.125,19.375,15,48.875,26.9375,13.0625,21.4375,29.5,18.4375
41.11764526,171.9411774,8.823529243,64.70587921,22.8235302,13.47058868,40.23529434,24.88235283,16.29411697,22.1764698,37.11764526,18.41176414
17.53333282,167.4666595,17.46666718,24.20000076,30.39999962,35.59999847,26.33333397,31.13333321,24.26666641,25.60000038,33.33333206,24.66666603
14.39999962,169.6000061,10,46.40000153,14.69999981,11,36.29999924,16.20000076,23.60000038,22.20000076,29.79999924,24.10000038
8.649999619,121.8499985,4.300000191,15.69999981,41.20000076,11.14999962,20.5,79.5,60.04999924,14.75,44.54999924,17.45000076
4.636363506,319.6818237,4.863636494,12.86363602,13.22727299,9.909090996,12.18181801,33.95454407,21.72727203,21.18181801,41.59090805,17
16.10526276,223.1052704,8.947368622,65.89473724,21.68420982,27.63157845,44.4736824,25.89473724,33.26315689,48.68421173,45.63158035,26.05263138
6.222222328,230.777771,5.888888836,16.88888931,18.66666603,18.33333397,17.77777863,26,13.44444466,13.55555534,50.11111069,17.88888931
17.36363602,343.3181763,9.136363983,40.27272797,24.04545403,24.36363602,37.59090805,32.59090805,23.09090996,42.86363602,25.40909004,27.90909004
17.54999924,293.5,8.050000191,28.35000038,30.20000076,13.69999981,35.25,36.84999847,12.35000038,23.70000076,46.65000153,16.10000038
30.94736862,187.3157959,13.57894707,77.05263519,33.05263138,23.10526276,72.21052551,41.15789413,23.52631569,47.68421173,40.57894897,20.78947449
